100th Date,Close,MACD_diff_pytorch,Decision MACD_pytorch,SMA20_pytorch,SMA50_pytorch,Signal_pytorch,Decision GC_pytorch,RSI_pytorch,SMA200_pytorch,Decision RSI/SMA_pytorch,Decision Financial Status,Date,Decision GC_transformers,Decision MACD_transformers,Decision RSI/SMA_transformers,MACD_diff_transformers,RSI_transformers,SMA200_transformers,SMA20_transformers,SMA50_transformers,Signal_transformers
2017-05-16,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-07-24,False,False,False,0.001492967354917065,93.7001849089981,47.66719380000001,47.5346004,47.5347652,False
2017-05-17,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-07-25,True,False,False,0.0015101721622870926,94.70136027666291,47.665641904999994,47.535287600000004,47.534658,True
2017-05-18,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-07-26,False,False,False,0.0015289066143135425,95.53397959263175,47.66410302,47.536029199999994,47.53461558,True
2017-05-19,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-07-29,False,False,False,0.0015472601051404588,96.21777916250593,47.662578075,47.5368232,47.534636279999994,True
2017-05-22,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-07-30,False,False,False,0.001566821220517732,96.79795191200199,47.661069215,47.5376776,47.53471998,True
2017-05-23,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-07-31,False,False,False,0.001586563235903754,97.28061294627142,47.659579135,47.538591,47.534867059999996,True
2017-05-24,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-01,False,False,False,0.001611595548530409,97.70272760915643,47.658106204999996,47.5395796,47.535076939999996,True
2017-05-25,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-02,False,False,False,0.0016419782725608733,98.05871089026954,47.65665141,47.540646300000006,47.53535336,True
2017-05-26,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-05,False,False,False,0.0016796967964992147,98.36283795787553,47.655216440000004,47.541799899999994,47.53569616,True
2017-05-30,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-06,False,False,False,0.0017148674506403836,98.60338764175572,47.653800634999996,47.54303215,47.536101200000004,True
2017-05-31,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-07,False,False,False,0.0017410934741487376,98.79725768846815,47.65240501,47.544332600000004,47.53656798,True
2017-06-01,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-08,False,False,False,0.0017565615137502023,98.95819167848407,47.65102968,47.545698300000005,47.53708934,True
2017-06-02,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-09,False,False,False,0.0017650671100559318,99.09734046917231,47.64967651,47.5471292,47.53766650000001,True
2017-06-05,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-12,False,False,False,0.0017769929508396507,99.22350279012936,47.648346360000005,47.548630700000004,47.5382999,True
2017-06-06,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-13,False,False,False,0.0017923222786822368,99.33164959452058,47.64703713,47.5502052,47.5389895,True
2017-06-07,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-14,False,False,False,0.001817659725310455,99.42785493482114,47.6457481,47.5518584,47.53974402,True
2017-06-08,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-15,False,False,False,0.001846543181442421,99.50790766507912,47.644479885,47.5535954,47.540558219999994,True
2017-06-09,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-16,False,False,False,0.0018779253041081058,99.57621619854389,47.643234,47.5554154,47.54143162,True
2017-06-12,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-19,False,False,False,0.0019091602340045614,99.63406399801775,47.642011695,47.55732105,47.54236488000001,True
2017-06-13,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-20,False,False,False,0.0019413341003523335,99.6839438653829,47.640813805,47.55930965,47.5433616,True
2017-06-14,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-21,False,False,False,0.001966134461270813,99.72514397954907,47.639640490000005,47.561373849999995,47.54442372,True
2017-06-15,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-22,False,False,False,0.001974214009084733,99.75883664505146,47.638490775,47.5635074,47.54554522,True
2017-06-16,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-23,False,False,False,0.0019774838310439007,99.7893020530613,47.63736544,47.56571495,47.54672998,True
2017-06-19,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-26,False,False,False,0.001979633734267681,99.81605122885212,47.636265355000006,47.567999199999996,47.54797448,True
2017-06-20,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-27,False,False,False,0.0019716068644886047,99.83827886872587,47.635188255,47.570351699999996,47.549273160000006,True
2017-06-21,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-28,False,False,False,0.0019589358888609347,99.85795155832209,47.63413529,47.57277385,47.5506286,True
2017-06-22,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-29,False,False,False,0.0019410851239308607,99.87498496568234,47.633108355000005,47.57525915,47.552041499999994,True
2017-06-23,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-08-30,False,False,False,0.001922051545124757,99.89005765333444,47.63210904,47.57780645,47.55351856,True
2017-06-26,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-03,False,False,False,0.001892001321194445,99.90264395221377,47.63113612,47.58040305,47.5550576,True
2017-06-27,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-04,False,False,False,0.0018622646617522387,99.91413715578327,47.63019058,47.5830578,47.55666386,True
2017-06-28,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-05,False,False,False,0.001831442894029433,99.9241554580456,47.62927097,47.58577305,47.558334859999995,True
2017-06-29,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-06,False,False,False,0.0018179956060402867,99.93363814206106,47.628378155,47.5885648,47.560074119999996,True
2017-06-30,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-09,False,False,False,0.0018058731589583894,99.94153608598613,47.627512705,47.59142465,47.561875259999994,True
2017-07-03,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-10,False,False,False,0.0017855484882153723,99.94820887084701,47.62667469,47.59433865,47.563734759999996,True
2017-07-05,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-11,False,False,False,0.0017554193899746023,99.95399687455034,47.625865784999995,47.597300849999996,47.56565344,True
2017-07-06,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-12,False,False,False,0.0017053639836107515,99.95883105568119,47.625083995000004,47.600292350000004,47.56762592,True
2017-07-07,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-13,False,False,False,0.0016367061285280544,99.96304050330544,47.624327994999994,47.6033072,47.56965408,True
2017-07-10,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-16,False,False,False,0.0015557468515385794,99.96680209437451,47.623597055,47.6063403,47.57173672,True
2017-07-11,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-17,False,False,False,0.00147134922810465,99.97023108584057,47.62289174000001,47.60939115,47.57387556,True
2017-07-12,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-18,False,False,False,0.0013842718345074383,99.97327339661062,47.622210415,47.612453,47.57606722,True
2017-07-13,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-19,False,False,False,0.0012923934640900782,99.97594155981727,47.62155131,47.61552375,47.578306600000005,True
2017-07-14,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-20,False,False,False,0.0012000787185847857,99.97835176019925,47.6209154,47.6186089,47.58059268,True
2017-07-17,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-23,False,False,False,0.001101553505340594,99.98043734545425,47.620303825,47.62169385,47.582921479999996,True
2017-07-18,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-24,False,False,False,0.0009977055519734823,99.98229057032037,47.619716,47.62477025,47.58529004,True
2017-07-19,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-25,False,False,False,0.0008960525703225475,99.98399730655616,47.619152665,47.627843750000004,47.587698200000005,True
2017-07-20,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-26,False,False,False,0.0007910846786645109,99.98548314843386,47.618612979999995,47.63090355,47.59014174,True
2017-07-21,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-27,False,False,False,0.0006913762207979325,99.9868666190684,47.618097705,47.6339513,47.59262298000001,True
2017-07-24,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-09-30,False,False,False,0.0006007213528999925,99.98813772336146,47.617606255,47.6369843,47.595140380000004,True
2017-07-25,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-01,False,False,False,0.0004973623889416058,99.98916110988696,47.617138940000004,47.6399909,47.597686859999996,True
2017-07-26,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-02,False,False,False,0.0003882832366346456,99.99009792705078,47.61669532,47.6429617,47.6002585,True
2017-07-27,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-03,False,False,False,0.00029270490592487805,99.99102786653155,47.61627632,47.6459052,47.60285678,True
2017-07-28,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-04,False,False,False,0.00019155238179081185,99.9917901642997,47.615879324999995,47.64879085,47.60547541999999,True
2017-07-31,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-07,False,False,False,8.717718525712986e-05,99.9924782601276,47.615505174999996,47.651619849999996,47.60811152,True
2017-08-01,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-08,False,False,False,-4.189723082404645e-05,99.99300322673845,47.615150305,47.65437465,47.610755340000004,True
2017-08-02,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-09,False,False,False,-0.00020294811773294286,99.99341119791691,47.61481216999999,47.65703825,47.61339769999999,True
2017-08-03,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-10,False,False,False,-0.0003949195994219744,99.99373054000303,47.614488565,47.65960405,47.616031140000004,True
2017-08-04,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-11,False,False,False,-0.000619558659201068,99.99394782387186,47.614178394999996,47.66205685,47.61864498,True
2017-08-07,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-14,False,False,False,-0.0008291488914878367,99.99427008814962,47.61388217500001,47.66441455,47.62124401999999,True
2017-08-08,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-15,False,False,False,-0.0010493598604318921,99.99444593418768,47.61359851,47.666648550000005,47.62381502,True
2017-08-09,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-16,False,False,False,-0.0012933713773809474,99.99447984131776,47.61332552999999,47.668735749999996,47.62634865999999,True
2017-08-10,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-17,False,False,False,-0.001522904294741157,99.99458993471218,47.613064185000006,47.6706904,47.62884972,True
2017-08-11,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-18,False,False,False,-0.0017794872946547725,96.73570678020154,47.61281005000001,47.6724715,47.63130196,True
2017-08-14,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-21,False,False,False,-0.0020343697279766385,93.47564171881186,47.612561825,47.67408625,47.6337043,True
2017-08-15,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-22,False,False,False,-0.0022725494342156725,89.84646557374231,47.612318890000005,47.675536,47.63605216,True
2017-08-16,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-23,False,False,False,-0.002492103652996524,85.09666368096737,47.61207824,47.676811449999995,47.6383407,True
2017-08-17,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-24,False,False,False,-0.00267073283533744,81.68106813138803,47.61183939000001,47.677928300000005,47.64056969999999,True
2017-08-18,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-25,False,False,False,-0.0028141948631485725,77.53460216161659,47.61160291499999,47.67887905,47.64273644000001,True
2017-08-21,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-28,False,False,False,-0.0029506533832659235,70.34961733778553,47.61136934499999,47.67963935,47.64482996000001,True
2017-08-22,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-29,False,False,False,-0.003072162241937789,63.47840972695152,47.61113811,47.68022365,47.64684789999999,True
2017-08-23,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-30,False,False,False,-0.0031702271737992643,57.32177091319129,47.61090930499999,47.6806341,47.648788280000005,True
2017-08-24,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-10-31,False,False,False,-0.003235743272656001,52.159077367275685,47.610682735,47.6808654,47.6506534,True
2017-08-25,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-01,False,False,False,-0.0032851738042851096,46.382247734432035,47.610456655,47.680920099999994,47.65244049999999,True
2017-08-28,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-04,False,False,False,-0.003314698678888159,41.28487714593757,47.610231905,47.6808016,47.65414618,True
2017-08-29,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-05,False,False,False,-0.003321368108529687,36.85847505457099,47.610009905,47.680532799999995,47.655768779999995,True
2017-08-30,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-06,False,False,False,-0.0033332340912065475,31.715066367084432,47.609789105,47.6801105,47.65730122,True
2017-08-31,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-07,False,False,True,-0.0033258428668077834,27.977032646428057,47.60957067500001,47.6795614,47.65874616,True
2017-09-01,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-08,False,False,True,-0.0033050600146965012,24.550097989047188,47.609352304999994,47.6788999,47.66010128,True
2017-09-05,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-11,False,False,True,-0.003287436702106613,21.129369953971647,47.60913197,47.678094400000006,47.6613592,True
2017-09-06,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-12,False,False,True,-0.0032598641538789212,18.413857006327788,47.60890947,47.6771749,47.662523760000006,True
2017-09-07,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-13,False,False,True,-0.0032196882202327167,16.120123783739544,47.60868547,47.676166050000006,47.663591960000005,True
2017-09-08,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-14,False,False,True,-0.0031788249413170246,13.963209555074684,47.608457980000004,47.675047400000004,47.66455946,True
2017-09-11,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-15,False,False,True,-0.0031233018573358943,12.27717300521661,47.60823011,47.67386655,47.665422660000004,True
2017-09-12,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-18,False,False,True,-0.0030577646028290516,10.785813160562569,47.60800228,47.67261995,47.666182420000005,True
2017-09-13,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-19,False,False,True,-0.0029928192465603605,9.401069027576114,47.60777303,47.6713013,47.66683722,True
2017-09-14,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-20,False,False,True,-0.0029287848782552726,8.194859514925227,47.607540345,47.669914950000006,47.66738634,True
2017-09-15,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-21,False,False,True,-0.002864364247339564,7.1559200090600115,47.60730528,47.668449599999995,47.667832600000004,True
2017-09-18,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-22,True,False,True,-0.0027895939595417173,6.313870137999459,47.60706587,47.66691535,47.6681797,False
2017-09-19,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-25,False,False,True,-0.002722682286043299,5.497542186005646,47.606821975,47.66532175,47.66842254,False
2017-09-20,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-26,False,False,True,-0.0026494467495995003,4.844029892843125,47.60657421,47.6636781,47.66856268000001,False
2017-09-21,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-27,False,False,True,-0.0025632833687713017,4.304624734566573,47.60632366000001,47.66198915,47.668602740000004,False
2017-09-22,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-11-29,False,False,True,-0.0024764346709949727,3.801425322693987,47.60607145,47.66024375,47.668541399999995,False
2017-09-25,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-02,False,False,True,-0.0023781093309701504,3.393438578190981,47.60581873,47.658461550000006,47.66838156000001,False
2017-09-26,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-03,False,False,True,-0.0022778769752796295,3.0174843849883928,47.605565065,47.656638400000006,47.668124,False
2017-09-27,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-04,False,False,True,-0.0021974441361538007,2.63997345787557,47.605308394999994,47.6547569,47.66776344,False
2017-09-28,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-05,False,False,True,-0.002116503896959496,2.340810650738163,47.60504941,47.65284805,47.66730294,False
2017-09-29,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-06,False,False,True,-0.0020473644249156178,2.057902102801634,47.604785345,47.6508907,47.666741019999996,False
2017-10-02,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-09,False,False,True,-0.0019633282107558584,1.8450104014976034,47.604519215,47.648906100000005,47.666083199999996,False
2017-10-03,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-10,False,False,True,-0.0018606319410590655,1.6670568966053878,47.604252509999995,47.6469156,47.66533172,False
2017-10-04,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-11,False,False,True,-0.0017617416360130363,1.4885238844040316,47.6039851,47.64490375,47.66448890000001,False
2017-10-05,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-12,False,False,True,-0.0016761695660845888,1.3200693325303803,47.603716185,47.6428626,47.66355232000001,False
2017-10-06,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-13,False,False,True,-0.0016159479296583464,1.1580074223766985,47.603444995,47.64078909999999,47.66251302,False
2017-10-09,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-16,False,False,True,-0.0015629844560186706,1.0252031437893692,47.603171495,47.63868245,47.66137930000001,False
2017-10-10,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-17,False,False,True,-0.0015204851879700877,0.9048470998463927,47.602894105000004,47.63654005,47.6601505,False
2017-10-11,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-18,False,False,True,-0.0014807543632593297,0.8019175061794783,47.602613874999996,47.634372049999996,47.65883618,False
2017-10-12,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-19,False,False,True,-0.0014366164195127509,0.7144107338641135,47.602330505,47.63218535,47.65744518,False
2017-10-13,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-20,False,False,True,-0.0014061140280219233,0.6293923679655791,47.602041230000005,47.6299682,47.655978260000005,False
2017-10-16,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-23,False,False,True,-0.0013858070048456649,0.5546447489200688,47.601749405,47.6277126,47.654441999999996,False
2017-10-17,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-24,False,False,True,-0.0013747740120220366,0.4883469909911895,47.601453975000005,47.6254278,47.65282784,False
2017-10-18,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-26,False,False,False,-0.0013698705762701519,0.43027711359526677,47.60115544,47.623104850000004,47.6511452,False
2017-10-19,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-27,False,False,False,-0.001366007679872194,0.38004633947386424,47.600852624999995,47.62073840000001,47.6494038,False
2017-10-20,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-30,False,False,False,-0.0013591202530125277,0.33657383392844054,47.600546315,47.6183359,47.64759960000001,False
2017-10-23,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2019-12-31,False,False,False,-0.0013497702499412345,0.29821449978275893,47.60023719,47.61588784999999,47.6457481,False
2017-10-24,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-02,False,False,False,-0.0013336739707794573,0.26512349451327566,47.599926155000006,47.61340065,47.64384976,False
2017-10-25,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-03,False,False,False,-0.0013137698614706199,0.23564632240785954,47.59961377,47.61088865,47.6419045,False
2017-10-26,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-06,False,False,False,-0.0013010153165186143,0.20829131188267525,47.599300055,47.608333349999995,47.6399117,False
2017-10-27,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-07,False,False,False,-0.0012728316420216376,0.1864328091739651,47.598986855,47.6057585,47.63787310000001,False
2017-10-30,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-08,False,False,False,-0.0012495080980176737,0.16539821122586318,47.598672470000004,47.60313495,47.635785559999995,False
2017-10-31,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-09,False,False,False,-0.0012255634014118767,0.14714764959103377,47.59835651,47.60045705,47.63365879999999,False
2017-11-01,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-10,False,False,False,-0.001227962517117022,0.12897957347443878,47.59803545,47.5977139,47.631485000000005,False
2017-11-02,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-13,False,False,False,-0.0012217403364419167,0.11483024843487044,47.59770993,47.59493055,47.629270899999995,False
2017-11-03,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-14,False,False,False,-0.0012178669040578613,0.10177786666888267,47.59738035,47.592111800000005,47.62701158,False
2017-11-06,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-15,False,False,False,-0.001205234788643466,0.09074311635532695,47.597048324999996,47.5892573,47.62471418,False
2017-11-07,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-16,False,False,False,-0.0011796674391186222,0.0812227652844939,47.596715475,47.5863765,47.62238046,False
2017-11-08,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-17,False,False,False,-0.0011681290177200272,0.07183091660149898,47.596380245,47.583449,47.62000266,False
